codigo,nombre,marca,confidence,final_score,imagen_url,candidate_url,reused_from,error
16000018,JAM - Adidas Yeezy Slide Azure - 37 (4),ADIDAS,MEDIUM,64,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/16000018.png,https://onsize.eu/cdn/shop/files/adidas-yeezy-slide-azure-958981.png?v=1718913166&width=3898,,
16000019,JAM - Adidas Yeezy Slide Azure - 38 (5),ADIDAS,MEDIUM,64,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/16000019.png,https://onsize.eu/cdn/shop/files/adidas-yeezy-slide-azure-958981.png?v=1718913166&width=3898,,
16000020,JAM - Adidas Yeezy Slide Azure - 39 (6),ADIDAS,MEDIUM,64,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/16000020.png,https://onsize.eu/cdn/shop/files/adidas-yeezy-slide-azure-958981.png?v=1718913166&width=3898,,
16000021,JAM - Adidas Yeezy Slide Grey - 40.5 (7),ADIDAS,HIGH,64,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/16000021.jpg,https://sneakerbaker.com/wp-content/uploads/2023/09/adidas-Yeezy-Slide-Azure5-1500x1069.jpg,,
16000022,JAM - Adidas Yeezy Slide Marine - 43 (9),ADIDAS,HIGH,99,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/16000022.webp,https://images.stockx.com/360/adidas-Yeezy-Slide-Slate-Marine/Images/adidas-Yeezy-Slide-Slate-Marine/Lv2/img01.jpg?fm=webp&auto=compress&w=576&dpr=2&updated_at=1691072316&h=384&q=60,,
16000023,JAM - Adidas Yeezy Slide Onyx - 39 (6),ADIDAS,MEDIUM,64,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/16000023.jpg,https://d2j6dbq0eux0bg.cloudfront.net/images/106086637/4536511205.jpg,,
16000024,JAM - Adidas Yeezy Slide Onyx - 42 (8),ADIDAS,MEDIUM,64,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/16000024.jpg,https://kicklouder.com/wp-content/uploads/2023/11/adidas-yeezy-slide-onyx-5-scaled.jpg,,
00004083,VALLEY NOISE ZIP UP DARK GREY - Talla XL - Color Plomo,VALLEY FOREVER,HIGH,0,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00004081.jpg,,VALLEY FOREVER|VALLEY NOISE ZIP UP DARK GREY,
00004077,VALLEY SKYLINE ZIP UP HOODIE MULTICOLOR - Talla L - Color Azul,VALLEY FOREVER,HIGH,0,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00004078.jpg,,VALLEY FOREVER|VALLEY SKYLINE ZIP UP HOODIE MULTICOLOR,
00004233,Valley Hoodie Stone Zip Up Black Crystals - Talla XL - Color gris acid wash pedreria,VALLEY FOREVER,HIGH,0,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00004231.jpg,,VALLEY FOREVER|Valley Hoodie Stone Zip Up Black Crystals,
12000028,JR - Nike Mind 001 LT Smoke Grey - 40 (7),NIKE,HIGH,99,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/12000028.webp,https://images.stockx.com/images/Nike-Mind-001-Slide-Light-Smoke-Grey-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1767907128,,
12000029,JR - Nike Mind 001 LT Smoke Grey - 40.5 (9W),NIKE,HIGH,87,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/12000029.jpg,"https://static.nike.com/a/images/t_web_pdp_936_v2/f_auto,u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/930c1f5c-5116-4ed4-b650-333074bbde60/NIKE+MIND+001.png",,
11000039,DM - OFF-WHITE Out Of Office OOO Lite Blue White - 41,OFF WHITE,HIGH,84,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/11000039.webp,https://cdn-images.farfetch-contents.com/20/18/89/01/20188901_50484335_1000.jpg,,
11000040,DM - Nike Jordan 4 flight Club - 42.5 (9),NIKE,HIGH,119,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/11000040.png,"https://static.nike.com/a/images/w_1280,c_limit,q_auto,f_auto/26c0bcec-590c-4387-9f9f-9204f61bf126/air-jordan-4-flight-club-sail-and-black-im4002-100-release-date.jpg",,
00010013,Off White Out Of Office Chocolat cream - 41 IT,AMIRI,LOW,24,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010013.webp,https://cdn-images.farfetch-contents.com/off-white-chocolate-cream-out-of-office_25478814_56422147_1000.jpg,,
00010037,Off White Out Of Office Reverse Panda - 43 IT,DOLCE & GABANNA,MEDIUM,47,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010037.webp,https://images.stockx.com/images/OFF-WHITE-Out-Of-Office-Low-Outlined-White-Coral-Red-Womens.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1705670021,,
00010075,Off White Out Of Office White Cream Gum - 42 IT,OFF WHITE,MEDIUM,48,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010075.webp,https://cdn-images.farfetch-contents.com/19/32/22/40/19322240_44978327_1000.jpg,,
00010079,Off White Out Of Office White Cream Gum - 44 IT,OFF WHITE,HIGH,78,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010079.webp,https://cdn-images.farfetch-contents.com/21/57/23/89/21572389_48033696_1000.jpg,,
00010081,Off White Out Of Office White Light Blue - 40 IT,OFF WHITE,MEDIUM,65,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010081.webp,https://images.stockx.com/images/OFF-WHITE-Out-Of-Office-Low-Slim-White-Light-Blue-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,,
00010085,Off White Out Of Office White Light Blue - 42 IT,OFF WHITE,MEDIUM,60,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010085.webp,https://cdn-images.farfetch-contents.com/off-white-white-light-blue-out-of-office_20191178_54077373_1000.jpg,,
00010087,Off White Out Of Office White Light Blue - 43 IT,OFF WHITE,MEDIUM,60,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010087.webp,https://cdn-images.farfetch-contents.com/off-white-white-light-blue-out-of-office_20191178_54077373_1000.jpg,,
00010091,Off White Out Of Office Reverse White Light Blue - 40 IT,OFF WHITE,MEDIUM,60,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010091.webp,https://cdn-images.farfetch-contents.com/off-white-white-light-blue-out-of-office_20191178_54077373_1000.jpg,,
00010093,Off White Out Of Office Reverse White Light Blue - 41 IT,OFF WHITE,MEDIUM,60,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010093.webp,https://cdn-images.farfetch-contents.com/off-white-white-light-blue-out-of-office_20191178_54077373_1000.jpg,,
00010096,Off White Out Of Office Reverse White Light Blue - 42.5 IT,OFF WHITE,MEDIUM,54,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010096.webp,https://cdn-images.farfetch-contents.com/20/18/89/01/20188901_50484335_1000.jpg,,
00010097,Off White Out Of Office Reverse White Light Blue - 43 IT,OFF WHITE,MEDIUM,65,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010097.png,https://image.goat.com/transform/v1/attachments/product_template_pictures/images/096/457/675/original/OMIA189C99LEA006_0140.png.png?action=crop&width=750,,
00010117,Off White Out Of Office White Mid Blue - 43 IT,OFF WHITE,MEDIUM,54,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010117.webp,https://cdn-images.farfetch-contents.com/off-white-white-light-blue-out-of-office_20191178_54077373_1000.jpg,,
00010125,Off White Out Of Office White Brown - 42 IT,OFF WHITE,HIGH,78,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010125.webp,https://cdn-images.farfetch-contents.com/23/35/20/42/23352042_54796324_1000.jpg,,
00010135,Off White Out Of Office White Red - 42 IT,OFF WHITE,MEDIUM,53,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010135.webp,https://images.stockx.com/images/OFF-WHITE-Out-Of-Office-OOO-Low-Tops-Red-Black-2024-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1718709960,,
00010157,Off White Out Of Office Blue Light Suede - 43 IT,OFF WHITE,HIGH,83,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010157.webp,https://images.stockx.com/360/OFF-WHITE-Out-Of-Office-OOO-Low-Tops-Vintage-Suede-Destressed-White/Images/OFF-WHITE-Out-Of-Office-OOO-Low-Tops-Vintage-Suede-Destressed-White/Lv2/img01.jpg?fm=webp&auto=compress&w=576&dpr=2&updated_at=1669105011&h=384&q=75,,
00010165,Off White Out Of Office Navy Blue Black - 42 IT,OFF WHITE,MEDIUM,65,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010165.png,https://image.goat.com/750/attachments/product_template_pictures/images/097/554/287/original/1358527_00.png.png,,
00010177,Off White Out Of Office White Mint Green - 43 IT,OFF WHITE,MEDIUM,48,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010177.webp,https://cdn-images.farfetch-contents.com/20/15/40/85/20154085_45807416_1000.jpg,,
00010187,Off White Out Of Office Croc Print - 43 IT,OFF WHITE,HIGH,83,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010187.jpg,https://image.goat.com/transform/v1/attachments/product_template_additional_pictures/images/080/611/676/original/1052046_01.jpg.jpeg?action=crop&width=750,,
00010201,Off White Out Of Office Black White Calf Leater - 40 IT,OFF WHITE,MEDIUM,54,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010201.jpg,https://static.ftshp.digital/img/p/1/3/3/3/2/0/7/1333207.jpg,,
00010217,Off White Out Of Office Graffiti White Black - 43 IT,OFF WHITE,MEDIUM,60,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010217.jpg,https://static.ftshp.digital/img/p/1/5/5/3/2/0/6/1553206.jpg,,
00010223,Off White Out Of Office Graffiti Black White -  41 IT,OFF WHITE,MEDIUM,60,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010223.jpg,https://static.ftshp.digital/img/p/1/5/5/3/2/0/6/1553206.jpg,,
00010231,Off WhiteOut Of Office Black logo Off White -  40 IT,OFF WHITE,HIGH,83,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010231.webp,https://images.stockx.com/images/OFF-WHITE-Out-Of-Office-OOO-Low-Tops-Off-White-Black-White-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1692201411,,
00010241,Off White Out Of Office For Walking White Black - 40 IT,OFF WHITE,MEDIUM,55,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010241.jpg,https://cdn.flightclub.com/3000/TEMPLATE/351735/1.jpg,,
00010269,Off White Out Of Office For Walking White Blue - 44 IT,OFF WHITE,MEDIUM,65,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010269.png,https://image.goat.com/transform/v1/attachments/product_template_pictures/images/084/294/116/original/OMIA189C99LEA005_0142.png.png?action=crop&width=750,,
00010275,Off White Out Of Office For Walking Blue White - 42 IT,OFF WHITE,MEDIUM,59,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010275.webp,https://images.stockx.com/images/Off-White-Out-Of-Office-For-Walking-White-Pink-Womens-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,,
00010281,Off White Out Of Office For Walking Grey Black - 40 IT,OFF WHITE,MEDIUM,48,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010281.webp,https://cdn-images.farfetch-contents.com/25/47/96/93/25479693_58133814_1000.jpg,,
00010299,Off White Be Right Back White Metallic - 44 IT,OFF WHITE,HIGH,89,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010299.webp,https://images.stockx.com/images/OFF-WHITE-Be-Right-Back-White-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,,
00010303,Off White Be Right Back Sand Red - 41 IT,OFF WHITE,MEDIUM,54,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010303.jpg,https://www.off---white.com/dw/image/v2/BGDG_PRD/on/demandware.static/-/Sites-51/default/dw7fff538c/images/zoom/OWIA289F25FAB005_1717_2.jpg?strip=false,,
00010315,Off White Vulcanized Canvas White Blue - 42 IT,OFF WHITE,HIGH,95,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010315.webp,https://images.stockx.com/images/OFF-WHITE-Vulcanized-Low-White-Blue-Canvas-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1689246816,,
00010323,Off White Vulcanized Canvas Black White - 41 IT,OFF WHITE,HIGH,95,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010323.jpg,https://images.stockx.com/360/OFF-WHITE-Vulcanized-Low-Canvas-Black-White/Images/OFF-WHITE-Vulcanized-Low-Canvas-Black-White/Lv2/img01.jpg?w=576&q=41&dpr=3&updated_at=1709047428&h=384,,
00010335,Off White Vulcanized 779 Dollar White - 42 IT,OFF WHITE,HIGH,78,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010335.webp,https://cdn-images.farfetch-contents.com/25/47/88/25/25478825_58513555_1000.jpg,,
00010337,Off White Vulcanized 779 Dollar White - 43 IT,OFF WHITE,HIGH,78,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010337.webp,https://cdn-images.farfetch-contents.com/25/47/88/25/25478825_58513555_1000.jpg,,
00010343,Off White Vulcanized Calf Leater Black White - 41 IT,OFF WHITE,MEDIUM,59,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010343.webp,https://images.stockx.com/images/OFF-WHITE-Low-Vulcanized-Calf-Leather-Medium-Grey.jpg?fit=fill&bg=FFFFFF&w=480&h=320&fm=webp&auto=compress&dpr=3&trim=color&updated_at=1668669621&q=41,,
00010351,Amiri Stars Low White Black - 40 IT,AMIRI,HIGH,99,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010351.webp,https://images.stockx.com/images/AMIRI-Stars-Court-Low-Black-White-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1712244201,,
00010361,Amiri Skelt Top Low Crystal White - 40 IT,AMIRI,MEDIUM,58,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010361.jpg,https://cdn.clothbase.com/uploads/e0b4f736-cd32-46de-9ff9-af9c6a8a8078/wb_010130110510_12.jpg,,
00010365,Amiri Skelt Top Low Crystal White - 42 IT,AMIRI,HIGH,88,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010365.jpg,https://img.ssensemedia.com/images/242886M237031_1/amiri-white-crystal-skel-top-low-sneakers.jpg,,
00010367,Amiri Skelt Top Low Crystal White - 43 IT,AMIRI,MEDIUM,58,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010367.jpg,https://cdn.clothbase.com/uploads/e0b4f736-cd32-46de-9ff9-af9c6a8a8078/wb_010130110510_12.jpg,,
00010379,Amiri Skelt Top Low Crystal Black - 44 IT,AMIRI,HIGH,93,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010379.png,https://image.goat.com/transform/v1/attachments/product_template_pictures/images/104/931/049/original/AMFOSR1035_001.png.png?width=750,,
00010383,Amiri Skelt Top Low True Blue - 41 IT,AMIRI,HIGH,87,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010383.webp,https://images.stockx.com/images/Amiri-Skel-Top-Low-Blue.jpg?fit=fill&bg=FFFFFF&w=480&h=320&fm=webp&auto=compress&dpr=2&trim=color&updated_at=1685042121&q=60,,
00010385,Amiri Skelt Top Low True Blue - 42 IT - No Box,AMIRI,MEDIUM,57,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010385.webp,https://images.stockx.com/360/Amiri-Skel-Top-Low-Blue/Images/Amiri-Skel-Top-Low-Blue/Lv2/img01.jpg?fm=webp&auto=compress&w=480&dpr=2&updated_at=1703690526&h=320&q=60,,
00010393,Amiri Skelt Top Low Black White - 41 IT,AMIRI,HIGH,88,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010393.jpg,https://img.ssensemedia.com/images/251886M237047_1/amiri-white-and-black-skel-top-low-sneakers.jpg,,
00010403,Amiri Skelt Top Low Asphalt - 41 IT,AMIRI,MEDIUM,57,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010403.jpg,https://images.stockx.com/images/AMIRI-Skel-Top-Low-Asphalt.jpg?fit=fill&bg=FFFFFF&w=576&h=384&q=60&dpr=1&trim=color&updated_at=1737658610,,
00010417,Amiri Skelt Top Low White Black - 40 IT,AMIRI,HIGH,88,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010417.jpg,https://img.ssensemedia.com/images/251886M237047_1/amiri-white-and-black-skel-top-low-sneakers.jpg,,
00010427,Amiri MA Quad Skelt Top Low Birch - 43 IT,AMIRI,HIGH,93,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010427.jpg,https://images.stockx.com/360/AMIRI-Skel-Top-Low-MA-Quad-Birch/Images/AMIRI-Skel-Top-Low-MA-Quad-Birch/Lv2/img01.jpg?w=576&q=60&dpr=1&updated_at=1753392754&h=384,,
00010435,Amiri Varcity Skelt Top Low Ocean Sky - 42 IT,AMIRI,HIGH,87,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010435.jpg,https://images.stockx.com/images/AMIRI-Skel-Top-Low-Varsity-Ocean-Sky.jpg?fit=fill&bg=FFFFFF&w=576&h=384&q=60&dpr=1&trim=color&updated_at=1738958945,,
00010443,Amiri Varcity Skelt Top Low Dee Red - 41 IT,AMIRI,MEDIUM,46,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010443.jpg,https://www.schoenen.nl/images/products/miinto/amiri-skel-top-low-sneakers-red-heren-1610268-jx.jpg,,
00010455,Amiri Skelt Top Low Leopard Black - 42 IT,AMIRI,HIGH,83,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010455.jpg,"https://media.endclothing.com/media/f_auto,q_auto:eco,w_1600/prodmedia/media/catalog/product/0/2/02-09-24-AJ_AMFOSR1057-652_m1_1.jpg",,
00010465,Amiri Skelt Top Low Blue White - 42 IT,AMIRI,MEDIUM,58,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010465.jpg,https://www.mariosport-shop.com/wp-content/uploads/2025/09/Amiri-Skel-Top-Low-Blue-White-1.jpg,,
00010473,Amiri Skelt Top Low Studded Black - 41 IT,AMIRI,HIGH,82,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010473.webp,https://cdn-images.farfetch-contents.com/19/35/27/30/19352730_42512379_1000.jpg,,
00010475,Amiri Skelt Top Low Studded Black - 42 IT,AMIRI,HIGH,87,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010475.webp,https://images.stockx.com/images/AMIRI-Skel-Top-Low-Black.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1763503643,,
00010487,Amiri Classic Low Black - 43 IT,AMIRI,HIGH,83,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010487.jpg,http://amiri.com/cdn/shop/files/c8d29628-473b-4f33-817c-819781325202.jpg?v=1747201649,,
00010497,Amiri MA-1 Sand Black - 43 IT,AMIRI,HIGH,93,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010497.webp,https://images.stockx.com/images/AMIRI-MA-1-Black-Leather.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1764365593,,
00010507,Amiri MA Quad MA-1 Deep Red - 43 IT,AMIRI,HIGH,57,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010507.jpg,https://image.goat.com/transform/v1/attachments/product_template_additional_pictures/images/099/612/177/original/1371009_01.jpg.jpeg?action=crop&width=4000,,
00010517,Amiri MA-1 White - 43 IT,AMIRI,HIGH,93,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010517.webp,https://images.stockx.com/images/AMIRI-MA-1-White-Black-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1690482574,,
00010523,Amiri MA-1 Navy White - 41 IT,AMIRI,HIGH,94,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010523.jpg,https://img.ssensemedia.com/images/242886M237012_1/amiri-white-and-navy-ma-1-sneakers.jpg,,
00010533,Amiri MA-1 Red White - 41 IT,AMIRI,HIGH,88,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010533.jpg,https://img.ssensemedia.com/images/251886M237058_1/amiri-red-and-white-ma-1-sneakers.jpg,,
00010535,Amiri MA1 Red White - 42 IT,AMIRI,HIGH,82,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010535.jpg,https://img.ssensemedia.com/images/251886M237058_1/amiri-red-and-white-ma-1-sneakers.jpg,,
00010543,Amiri x MMY Bones Sky Blue - 41 IT,AMIRI,MEDIUM,58,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010543.png,https://images.mrshopplus.com/469800128058134/DTB_proProduct/2025-04-28/pk_god_batch_amiri_mmy_bones_x_maison_mihara_yasuhiro_denim_blue__1C346C98A4619.jpg,,
00010545,Amiri x MMY Bones Sky Blue - 42 IT,AMIRI,MEDIUM,58,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010545.png,http://images.mrshopplus.com/469800128058134/DTB_proProduct/2025-04-28/pk_god_batch_amiri_mmy_bones_x_maison_mihara_yasuhiro_denim_blue__1C346C98A4619.jpg,,
00010553,Amiri x MMY Bones Black White - 41 IT,AMIRI,HIGH,93,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010553.jpg,https://images.stockx.com/360/AMIRI-MMY-Bones-x-Maison-MIHARA-YASUHIRO-Black/Images/AMIRI-MMY-Bones-x-Maison-MIHARA-YASUHIRO-Black/Lv2/img01.jpg?w=576&q=41&dpr=3&updated_at=1746649463&h=384,,
